1: Cell Index,2: Num Nuclei,1: Cell Length,2: Nuc Area,1: Cell Area,2/2: Mean Nuc Int,1: Cell Width,2: Whole Cell Int,2: Background Int,2/2: BkgdSubt Nuc Int,2: BkgdSubt WC Int
35,1,15.0579968667242,4.30597033179168,36.5546946616005,417.133689839572,3.26913631411711,296.235905511811,245,172.133689839572,51.235905511811
36,1,9.59629222627861,3.12010149710039,24.5578468388012,521,3.33043290031884,324.745428973277,245,276,79.7454289732771
37,1,15.5278898411386,4.04116466967615,37.2339787513751,473.717948717949,3.16462651119564,285.26097711812,245,228.717948717949,40.26097711812
38,1,9.37330033886594,4.93920126293751,22.9229597074792,0,3.25669348985654,265.826217980914,245,-245,20.8262179809141
39,1,8.81394561532242,3.76484571790342,24.1433684111421,407.455657492355,3.61752028436396,295.165474487363,245,162.455657492355,50.1654744873629
40,1,10.8443533161395,3.48852676613069,27.0101775357842,308.993399339934,3.31711874660872,261.68073316283,245,63.993399339934,16.6807331628303
41,1,13.8131760506955,4.89314810430873,35.2536929303372,496.757647058824,3.41502078183806,323.995427824951,245,251.757647058824,78.995427824951
42,1,12.3576498975178,3.73030584893183,31.9263522194073,618.753086419753,3.43423696781961,330.073927154706,245,373.753086419753,85.0739271547061
43,1,9.59111282283951,3.4655001868163,24.8917322388599,389.079734219269,3.4291694774849,271.688251618871,245,144.079734219269,26.6882516188714
44,1,11.997933776947,4.20235072487691,28.990463356822,518.498630136986,3.19148611488869,357.51787132645,245,273.498630136986,112.51787132645
45,1,10.8894140597453,3.79938558687501,27.0677439840701,400.509090909091,3.26441498530931,270.982135261591,245,155.509090909091,25.9821352615908
46,1,13.9481758111981,17.3850673823675,37.0267395375456,0,3.47624432478194,260.901430348259,245,-245,15.9014303482587
47,1,15.4977454718209,28.9098703292217,39.7784157656156,0,3.40959998848806,304.437047756874,245,-245,59.4370477568741
48,1,7.0556409849265,11.2484839950815,18.0413248928277,0,3.34181711150417,298.186343331206,245,-245,53.1863433312061
49,1,10.3763756025026,4.44412980767804,28.9213836188789,392.650259067358,3.64520786117308,280.956608280255,245,147.650259067358,35.9566082802548
50,1,12.2727058785902,3.73030584893183,30.8441029916308,365.253086419753,3.34274789257256,267.599104143337,245,120.253086419753,22.5991041433371
51,1,9.07136475928747,3.51155334544509,23.3374381351383,423.731147540984,3.33855534838572,322.047853971386,245,178.731147540984,77.0478539713863
52,1,12.514572646387,4.04116466967615,31.6039801090058,425.495726495727,3.32880555230236,275.777413479053,245,180.495726495727,30.7774134790528
53,1,9.29292027710834,3.58063308338827,24.3506076249717,320.254019292604,3.43178713339143,261.073286052009,245,75.2540192926045,16.0732860520095
54,2,16.9711470589762,16.9130225064224,44.6024841319812,0,3.47970099135411,282.839700567888,245,-245,37.8397005678885
55,1,10.0487701464145,3.29280084195834,25.8473352804073,481.947552447552,3.37209950547113,300.53140311804,245,236.947552447552,55.5314031180401
56,1,15.9097972636986,25.9624681769792,40.676452358877,0,3.39700353792214,296.165298613077,245,-245,51.1652986130767
57,1,12.6209962054517,3.89149190413259,31.4197674744906,357.736686390533,3.30389509157009,270.769512641993,245,112.736686390533,25.7695126419934
58,1,10.7347997491677,3.58063308338827,28.0924267635607,612.996784565916,3.42194699828141,334.053278688525,245,367.996784565916,89.0532786885246
59,1,10.1227693275631,3.99511151104736,27.6088685979584,388.913544668588,3.55705417479097,282.317764804003,245,143.913544668588,37.3177648040033
60,1,9.55304608193864,3.59214637304546,24.3045544663429,410.416666666667,3.31899996032641,294.365229748934,245,165.416666666667,49.3652297489342
61,2,12.9980233175318,2.50989714526895,32.9970881575266,437.587155963303,3.34722164685357,323.661200279135,245,192.587155963303,78.6612002791347
62,1,8.25967451322023,12.8488312574319,22.6466407557065,0,3.58063701342706,249.907981698017,245,-245,4.9079816980173
63,1,9.71539817415952,3.50004005578789,24.9838385561175,401.911184210526,3.36112461282212,286.597695852535,245,156.911184210526,41.5976958525346
64,1,11.997189527651,4.08721782830494,32.1566180125512,667.92676056338,3.48721463869786,345.370569280344,245,422.92676056338,100.370569280344
65,1,9.90132283459275,16.3603846028769,26.710832004697,0,3.53875826537283,270.896982758621,245,-245,25.8969827586207
66,1,9.84995592157189,3.76484571790342,24.5117936801724,365.183486238532,3.32023126944409,277.527947393142,245,120.183486238532,32.5279473931423
67,1,9.16531373854542,3.37339386955872,22.4969679901629,311.061433447099,3.25332546544788,253.954452405322,245,66.061433447099,8.95445240532243
68,1,9.80635505039602,3.8454387455038,26.4690529218959,338.694610778443,3.49373442809966,267.749456285341,245,93.6946107784431,22.7494562853415
