1: Cell Index,2: Num Nuclei,1: Cell Length,2: Nuc Area,1: Cell Area,2/2: Mean Nuc Int,1: Cell Width,2: Whole Cell Int,2: Background Int,2/2: BkgdSubt Nuc Int,2: BkgdSubt WC Int
87,1,10.2629386797199,16.6597323892677,27.5743324618494,0,3.55929488013916,311.018371607516,275,-275,36.0183716075156
88,1,11.9824778444885,7.13824055379818,32.3523483164079,0,3.57568347586795,297.05231316726,275,-275,22.0523131672598
89,1,10.6626303898804,19.0775235445864,29.4855388036728,0,3.59273879903952,306.359234673955,275,-275,31.3592346739555
90,1,10.9784854822836,14.8060925035233,26.0085248565002,0,3.16466328398648,330.229305002213,275,-275,55.2293050022134
91,1,13.8130944878097,5.19249433832739,35.7717958075015,395.177383592018,3.39576714404006,308.988735114258,275,120.177383592018,33.9887351142581
92,1,11.7437503026584,16.1186077021249,32.1796489481708,0,3.70835187845217,277.856529516995,275,-275,2.85652951699461
93,1,22.3443316716271,7.43758612540907,61.8148605376491,370.198142414861,3.66672786704232,297.519836096107,275,95.1981424148607,22.5198360961073
94,1,22.8354190593146,5.65302598695953,61.0204434437587,643.162932790224,3.57599741456574,338.841698113208,275,368.162932790224,63.8416981132075
95,1,12.7029192307212,4.46715699173177,35.1385647906323,396.541237113402,3.66689984067213,280.051769331586,275,121.541237113402,5.05176933158583
96,1,20.2840910219641,5.53789307480149,54.147008587924,572.47817047817,3.52992062540009,371.62662130555,275,297.47817047817,96.6266213055496
97,1,15.4489919563074,4.22537787619989,37.9823477209358,481.768392370572,3.26552600820719,298.88875416793,275,206.768392370572,23.8887541679297
98,1,22.2457113132666,39.0761103864372,63.1619156098981,0,3.7756914192899,282.400109369304,275,-275,7.40010936930366
99,1,15.590802009984,4.66288294240043,40.8491572336709,422.945679012346,3.4644611349986,296.492390078918,275,147.945679012346,21.4923900789177
100,1,13.7669948519716,3.926032304589,33.6994033886569,462.178885630499,3.2596283834834,313.809702767339,275,187.178885630499,38.8097027673386
101,1,11.5290000895472,12.9409393265632,29.6121850070467,0,3.40676693775691,291.579315707621,275,-275,16.5793157076205
102,1,16.2206513348774,5.06584813495355,43.9347192795062,471.747727272727,3.64608170297636,284.520440251572,275,196.747727272727,9.52044025157232
103,1,12.2982280329263,10.6843342482657,32.7438002177452,0,3.61460771142749,264.24964838256,275,-275,-10.7503516174402
104,2,30.140879372693,3.5921468593307,78.5897258390748,430.375,4.43307816462415,299.614415470261,275,155.375,24.6144154702608
105,1,16.0376582967373,4.75498927212685,43.2554350977738,569.273607748184,3.54877684080137,341.115517700293,275,294.273607748184,66.1155177002928
106,1,12.9486079626928,4.19083800255248,33.1813052839457,408.244505494506,3.4101869646724,319.684247050659,275,133.244505494506,44.6842470506593
107,1,11.9341233085143,18.283106450696,32.5250476846449,0,3.62040959614371,250.897345132743,275,-275,-24.1026548672566
108,1,13.9019376767868,21.6910406505738,34.5974401034896,0,3.36455551276387,284.5846921797,275,-275,9.58469217970048
109,1,16.3021892313308,4.12175825525766,41.136989514066,710.849162011173,3.31453197350828,369.109991603694,275,435.849162011173,94.1099916036944
110,1,13.3279701134491,3.75333293635195,34.3671742791735,433.352760736196,3.40639848783801,302.011725293132,275,158.352760736196,27.0117252931323
111,1,16.7604747248649,5.01979497009034,44.7406496646125,706.692660550459,3.62576637100603,371.062274832733,275,431.692660550459,96.0622748327329
112,1,15.9818628232375,4.81255572820587,41.6781142012087,518.16028708134,3.40751770729737,317.13453038674,275,243.16028708134,42.1345303867403
113,2,20.054640784503,4.67439623361623,62.1832858565548,627.549261083744,4.11500876544335,385.585817441215,275,352.549261083744,110.585817441215
114,1,14.8101949145604,3.70727977148873,39.0415705127897,460.114906832298,3.41897832920757,312.860218224712,275,185.114906832298,37.8602182247125
115,1,14.3393482761989,4.85860889306909,38.0053743033674,507.130331753555,3.4537122577478,334.804604665253,275,232.130331753555,59.804604665253
116,1,16.3869622244763,4.66288294240043,44.7636762470441,472.308641975309,3.60390595024907,302.171810699588,275,197.308641975309,27.1718106995885
117,1,20.1657272281937,8.23200321929952,53.2489718730913,552.793006993007,3.54056163990538,363.119783783784,275,277.793006993007,88.1197837837838
118,1,11.7012477430007,3.79938610121516,32.1220824920918,411.390909090909,3.57068313435794,282.720788530466,275,136.390909090909,7.72078853046594
119,1,19.4259034698792,5.19249433832739,52.0400762954319,565.69623059867,3.58106884090914,338.734513274336,275,290.69623059867,63.7345132743363
120,1,15.6778067147778,4.31748420592632,41.954433190388,537.370666666667,3.51322831338039,330.808177826564,275,262.370666666667,55.8081778265642
121,1,19.3883813830541,36.5892394838236,52.6272541474379,0,3.64671410551682,308.317217239116,275,-275,33.3172172391162
122,1,16.3867208897955,4.83558231063748,44.7521629558283,599.721428571429,3.58209368012727,327.11139696424,275,324.721428571429,52.1113969642398
123,2,21.6151270878237,12.8488329968367,58.0154744364339,0,3.56184899761772,259.331018059139,275,-275,-15.6689819408613
124,2,20.5763802559126,3.55760698568329,54.9759655554618,441.388349514563,3.55064402289474,305.446492146597,275,166.388349514563,30.4464921465969
